index,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
136421,SpiceJet,SG-406,Kolkata,Night,zero,Night,Bangalore,Economy,2.67,9,6488
136428,SpiceJet,SG-387,Kolkata,Night,one,Morning,Bangalore,Economy,12.0,9,6488
136431,SpiceJet,SG-679,Kolkata,Afternoon,one,Morning,Bangalore,Economy,17.75,9,6488
136498,SpiceJet,SG-3839,Kolkata,Evening,one,Night,Bangalore,Economy,27.17,9,14050
136544,SpiceJet,SG-406,Kolkata,Night,zero,Night,Bangalore,Economy,2.67,10,6488
136549,SpiceJet,SG-387,Kolkata,Night,one,Morning,Bangalore,Economy,12.0,10,6488
136552,SpiceJet,SG-3839,Kolkata,Evening,one,Night,Bangalore,Economy,27.17,10,6488
136557,SpiceJet,SG-516,Kolkata,Early_Morning,zero,Morning,Bangalore,Economy,2.5,10,6594
136558,SpiceJet,SG-679,Kolkata,Afternoon,one,Morning,Bangalore,Economy,17.75,10,6594
136559,SpiceJet,SG-3281,Kolkata,Afternoon,one,Morning,Bangalore,Economy,20.25,10,6594
136681,SpiceJet,SG-5075,Kolkata,Evening,zero,Night,Bangalore,Economy,2.67,11,6488
136682,SpiceJet,SG-406,Kolkata,Night,zero,Night,Bangalore,Economy,2.67,11,6488
136683,SpiceJet,SG-516,Kolkata,Early_Morning,zero,Morning,Bangalore,Economy,2.83,11,6488
136704,SpiceJet,SG-387,Kolkata,Night,one,Morning,Bangalore,Economy,12.0,11,6488
136721,SpiceJet,SG-732,Kolkata,Afternoon,one,Morning,Bangalore,Economy,17.75,11,6594
136722,SpiceJet,SG-3839,Kolkata,Evening,one,Night,Bangalore,Economy,27.17,11,6594
136837,SpiceJet,SG-5075,Kolkata,Evening,zero,Night,Bangalore,Economy,2.67,12,6488
136838,SpiceJet,SG-406,Kolkata,Night,zero,Night,Bangalore,Economy,2.67,12,6488
136839,SpiceJet,SG-516,Kolkata,Early_Morning,zero,Morning,Bangalore,Economy,2.5,12,6488
136855,SpiceJet,SG-387,Kolkata,Night,one,Morning,Bangalore,Economy,12.0,12,6488
136860,SpiceJet,SG-679,Kolkata,Afternoon,one,Morning,Bangalore,Economy,17.75,12,6488
136861,SpiceJet,SG-3839,Kolkata,Evening,one,Night,Bangalore,Economy,27.17,12,6488
136878,SpiceJet,SG-3281,Kolkata,Afternoon,one,Morning,Bangalore,Economy,20.25,12,6594
136973,SpiceJet,SG-5091,Kolkata,Early_Morning,zero,Morning,Bangalore,Economy,2.5,13,6488
136974,SpiceJet,SG-5075,Kolkata,Evening,zero,Night,Bangalore,Economy,2.67,13,6488
136975,SpiceJet,SG-406,Kolkata,Night,zero,Night,Bangalore,Economy,2.67,13,6488
136976,SpiceJet,SG-516,Kolkata,Early_Morning,zero,Morning,Bangalore,Economy,2.83,13,6488
136996,SpiceJet,SG-387,Kolkata,Night,one,Morning,Bangalore,Economy,12.0,13,6488
137000,SpiceJet,SG-274,Kolkata,Afternoon,one,Evening,Bangalore,Economy,25.58,13,6488
137001,SpiceJet,SG-3839,Kolkata,Evening,one,Night,Bangalore,Economy,27.17,13,6488
137034,SpiceJet,SG-732,Kolkata,Afternoon,one,Morning,Bangalore,Economy,17.75,13,10585
137136,SpiceJet,SG-516,Kolkata,Early_Morning,zero,Morning,Bangalore,Economy,2.5,14,6488
137137,SpiceJet,SG-5075,Kolkata,Evening,zero,Night,Bangalore,Economy,2.67,14,6488
137138,SpiceJet,SG-406,Kolkata,Night,zero,Night,Bangalore,Economy,2.67,14,6488
137149,SpiceJet,SG-387,Kolkata,Night,one,Morning,Bangalore,Economy,12.0,14,6488
137154,SpiceJet,SG-3281,Kolkata,Afternoon,one,Morning,Bangalore,Economy,20.25,14,6488
137155,SpiceJet,SG-3839,Kolkata,Evening,one,Night,Bangalore,Economy,27.17,14,6488
137227,SpiceJet,SG-679,Kolkata,Afternoon,one,Morning,Bangalore,Economy,17.75,14,12578
137271,SpiceJet,SG-5091,Kolkata,Early_Morning,zero,Morning,Bangalore,Economy,2.5,15,4387
137272,SpiceJet,SG-5075,Kolkata,Evening,zero,Night,Bangalore,Economy,2.67,15,4387
137273,SpiceJet,SG-406,Kolkata,Night,zero,Night,Bangalore,Economy,2.67,15,4387
137274,SpiceJet,SG-516,Kolkata,Early_Morning,zero,Morning,Bangalore,Economy,2.83,15,4387
137297,SpiceJet,SG-387,Kolkata,Night,one,Morning,Bangalore,Economy,12.0,15,6488
137301,SpiceJet,SG-732,Kolkata,Afternoon,one,Morning,Bangalore,Economy,17.75,15,6488
137302,SpiceJet,SG-3839,Kolkata,Evening,one,Night,Bangalore,Economy,27.17,15,6488
137420,SpiceJet,SG-516,Kolkata,Early_Morning,zero,Morning,Bangalore,Economy,2.5,16,4387
137421,SpiceJet,SG-5075,Kolkata,Evening,zero,Night,Bangalore,Economy,2.67,16,4387
137422,SpiceJet,SG-406,Kolkata,Night,zero,Night,Bangalore,Economy,2.67,16,4387
137438,SpiceJet,SG-387,Kolkata,Night,one,Morning,Bangalore,Economy,12.0,16,5330
137439,SpiceJet,SG-3839,Kolkata,Evening,one,Night,Bangalore,Economy,27.17,16,5330
137442,SpiceJet,SG-679,Kolkata,Afternoon,one,Morning,Bangalore,Economy,17.75,16,5646
137563,SpiceJet,SG-516,Kolkata,Early_Morning,zero,Morning,Bangalore,Economy,2.5,17,4387
137564,SpiceJet,SG-5075,Kolkata,Evening,zero,Night,Bangalore,Economy,2.67,17,4387
137565,SpiceJet,SG-406,Kolkata,Night,zero,Night,Bangalore,Economy,2.67,17,4387
137586,SpiceJet,SG-387,Kolkata,Night,one,Morning,Bangalore,Economy,12.0,17,5330
137587,SpiceJet,SG-3281,Kolkata,Afternoon,one,Morning,Bangalore,Economy,20.25,17,5330
137588,SpiceJet,SG-3839,Kolkata,Evening,one,Night,Bangalore,Economy,27.17,17,5330
137696,SpiceJet,SG-679,Kolkata,Afternoon,one,Morning,Bangalore,Economy,17.75,17,11392
137727,SpiceJet,SG-5091,Kolkata,Early_Morning,zero,Morning,Bangalore,Economy,2.5,18,4387
137728,SpiceJet,SG-5075,Kolkata,Evening,zero,Night,Bangalore,Economy,2.67,18,4387
137729,SpiceJet,SG-406,Kolkata,Night,zero,Night,Bangalore,Economy,2.67,18,4387
137730,SpiceJet,SG-516,Kolkata,Early_Morning,zero,Morning,Bangalore,Economy,2.83,18,4387
137748,SpiceJet,SG-387,Kolkata,Night,one,Morning,Bangalore,Economy,12.0,18,5330
137749,SpiceJet,SG-732,Kolkata,Afternoon,one,Morning,Bangalore,Economy,17.75,18,5330
137750,SpiceJet,SG-3281,Kolkata,Afternoon,one,Morning,Bangalore,Economy,20.25,18,5330
137751,SpiceJet,SG-274,Kolkata,Afternoon,one,Evening,Bangalore,Economy,25.58,18,5330
137752,SpiceJet,SG-3839,Kolkata,Evening,one,Night,Bangalore,Economy,27.17,18,5330
137877,SpiceJet,SG-406,Kolkata,Night,zero,Night,Bangalore,Economy,2.67,19,4387
137878,SpiceJet,SG-516,Kolkata,Early_Morning,zero,Morning,Bangalore,Economy,2.83,19,4387
137898,SpiceJet,SG-387,Kolkata,Night,one,Morning,Bangalore,Economy,12.0,19,5330
137899,SpiceJet,SG-679,Kolkata,Afternoon,one,Morning,Bangalore,Economy,17.75,19,5330
137900,SpiceJet,SG-3839,Kolkata,Evening,one,Night,Bangalore,Economy,27.17,19,5330
138029,SpiceJet,SG-406,Kolkata,Night,zero,Night,Bangalore,Economy,2.67,20,4387
138030,SpiceJet,SG-516,Kolkata,Early_Morning,zero,Morning,Bangalore,Economy,2.83,20,4387
138050,SpiceJet,SG-387,Kolkata,Night,one,Morning,Bangalore,Economy,12.0,20,5330
138051,SpiceJet,SG-3281,Kolkata,Afternoon,one,Morning,Bangalore,Economy,20.25,20,5330
138052,SpiceJet,SG-274,Kolkata,Afternoon,one,Evening,Bangalore,Economy,25.58,20,5330
138053,SpiceJet,SG-3839,Kolkata,Evening,one,Night,Bangalore,Economy,27.17,20,5330
138056,SpiceJet,SG-732,Kolkata,Afternoon,one,Morning,Bangalore,Economy,17.75,20,5646
138183,SpiceJet,SG-406,Kolkata,Night,zero,Night,Bangalore,Economy,2.67,21,4387
138184,SpiceJet,SG-516,Kolkata,Early_Morning,zero,Morning,Bangalore,Economy,2.83,21,4387
138200,SpiceJet,SG-387,Kolkata,Night,one,Morning,Bangalore,Economy,12.0,21,5330
138201,SpiceJet,SG-679,Kolkata,Afternoon,one,Morning,Bangalore,Economy,17.75,21,5330
138202,SpiceJet,SG-3839,Kolkata,Evening,one,Night,Bangalore,Economy,27.17,21,5330
138333,SpiceJet,SG-406,Kolkata,Night,zero,Night,Bangalore,Economy,2.67,22,4387
138334,SpiceJet,SG-516,Kolkata,Early_Morning,zero,Morning,Bangalore,Economy,2.83,22,4387
138354,SpiceJet,SG-387,Kolkata,Night,one,Morning,Bangalore,Economy,12.0,22,5330
138355,SpiceJet,SG-3281,Kolkata,Afternoon,one,Morning,Bangalore,Economy,20.25,22,5330
138356,SpiceJet,SG-3839,Kolkata,Evening,one,Night,Bangalore,Economy,27.17,22,5330
138359,SpiceJet,SG-732,Kolkata,Afternoon,one,Morning,Bangalore,Economy,17.75,22,5646
138476,SpiceJet,SG-406,Kolkata,Night,zero,Night,Bangalore,Economy,2.67,23,4387
138477,SpiceJet,SG-516,Kolkata,Early_Morning,zero,Morning,Bangalore,Economy,2.83,23,4387
138490,SpiceJet,SG-387,Kolkata,Night,one,Morning,Bangalore,Economy,12.0,23,5330
138491,SpiceJet,SG-679,Kolkata,Afternoon,one,Morning,Bangalore,Economy,17.75,23,5330
138492,SpiceJet,SG-3839,Kolkata,Evening,one,Night,Bangalore,Economy,27.17,23,5330
138622,SpiceJet,SG-406,Kolkata,Night,zero,Night,Bangalore,Economy,2.67,24,4387
138623,SpiceJet,SG-516,Kolkata,Early_Morning,zero,Morning,Bangalore,Economy,2.83,24,4387
138635,SpiceJet,SG-387,Kolkata,Night,one,Morning,Bangalore,Economy,12.0,24,5330
138636,SpiceJet,SG-679,Kolkata,Afternoon,one,Morning,Bangalore,Economy,17.75,24,5330
138637,SpiceJet,SG-3839,Kolkata,Evening,one,Night,Bangalore,Economy,27.17,24,5330
138787,SpiceJet,SG-406,Kolkata,Night,zero,Night,Bangalore,Economy,2.67,25,4387
138788,SpiceJet,SG-516,Kolkata,Early_Morning,zero,Morning,Bangalore,Economy,2.83,25,4387
138808,SpiceJet,SG-387,Kolkata,Night,one,Morning,Bangalore,Economy,12.0,25,5330
138809,SpiceJet,SG-3281,Kolkata,Afternoon,one,Morning,Bangalore,Economy,20.25,25,5330
138810,SpiceJet,SG-274,Kolkata,Afternoon,one,Evening,Bangalore,Economy,25.58,25,5330
138811,SpiceJet,SG-3839,Kolkata,Evening,one,Night,Bangalore,Economy,27.17,25,5330
138812,SpiceJet,SG-732,Kolkata,Afternoon,one,Morning,Bangalore,Economy,17.75,25,5646
138943,SpiceJet,SG-406,Kolkata,Night,zero,Night,Bangalore,Economy,2.67,26,4387
138944,SpiceJet,SG-516,Kolkata,Early_Morning,zero,Morning,Bangalore,Economy,2.83,26,4387
138963,SpiceJet,SG-387,Kolkata,Night,one,Morning,Bangalore,Economy,12.0,26,5330
138964,SpiceJet,SG-679,Kolkata,Afternoon,one,Morning,Bangalore,Economy,17.75,26,5330
138965,SpiceJet,SG-3839,Kolkata,Evening,one,Night,Bangalore,Economy,27.17,26,5330
139091,SpiceJet,SG-406,Kolkata,Night,zero,Night,Bangalore,Economy,2.67,27,4387
139092,SpiceJet,SG-516,Kolkata,Early_Morning,zero,Morning,Bangalore,Economy,2.83,27,4387
139112,SpiceJet,SG-387,Kolkata,Night,one,Morning,Bangalore,Economy,12.0,27,5330
139113,SpiceJet,SG-732,Kolkata,Afternoon,one,Morning,Bangalore,Economy,17.75,27,5330
139114,SpiceJet,SG-3281,Kolkata,Afternoon,one,Morning,Bangalore,Economy,20.25,27,5330
139115,SpiceJet,SG-274,Kolkata,Afternoon,one,Evening,Bangalore,Economy,25.58,27,5330
139116,SpiceJet,SG-3839,Kolkata,Evening,one,Night,Bangalore,Economy,27.17,27,5330
139248,SpiceJet,SG-406,Kolkata,Night,zero,Night,Bangalore,Economy,2.67,28,4387
139249,SpiceJet,SG-516,Kolkata,Early_Morning,zero,Morning,Bangalore,Economy,2.83,28,4387
139266,SpiceJet,SG-387,Kolkata,Night,one,Morning,Bangalore,Economy,12.0,28,5330
139267,SpiceJet,SG-679,Kolkata,Afternoon,one,Morning,Bangalore,Economy,17.75,28,5330
139268,SpiceJet,SG-3839,Kolkata,Evening,one,Night,Bangalore,Economy,27.17,28,5330
139399,SpiceJet,SG-406,Kolkata,Night,zero,Night,Bangalore,Economy,2.67,29,4387
139400,SpiceJet,SG-516,Kolkata,Early_Morning,zero,Morning,Bangalore,Economy,2.83,29,4387
139420,SpiceJet,SG-387,Kolkata,Night,one,Morning,Bangalore,Economy,12.0,29,5330
139421,SpiceJet,SG-732,Kolkata,Afternoon,one,Morning,Bangalore,Economy,17.75,29,5330
139422,SpiceJet,SG-3281,Kolkata,Afternoon,one,Morning,Bangalore,Economy,20.25,29,5330
139423,SpiceJet,SG-3839,Kolkata,Evening,one,Night,Bangalore,Economy,27.17,29,5330
139544,SpiceJet,SG-406,Kolkata,Night,zero,Night,Bangalore,Economy,2.67,30,4387
139545,SpiceJet,SG-516,Kolkata,Early_Morning,zero,Morning,Bangalore,Economy,2.83,30,4387
139556,SpiceJet,SG-387,Kolkata,Night,one,Morning,Bangalore,Economy,12.0,30,5330
139557,SpiceJet,SG-679,Kolkata,Afternoon,one,Morning,Bangalore,Economy,17.75,30,5330
139558,SpiceJet,SG-3839,Kolkata,Evening,one,Night,Bangalore,Economy,27.17,30,5330
139678,SpiceJet,SG-406,Kolkata,Night,zero,Night,Bangalore,Economy,2.67,31,3863
139703,SpiceJet,SG-387,Kolkata,Night,one,Morning,Bangalore,Economy,12.0,31,3992
139707,SpiceJet,SG-516,Kolkata,Early_Morning,zero,Morning,Bangalore,Economy,2.83,31,4145
139730,SpiceJet,SG-3839,Kolkata,Evening,one,Night,Bangalore,Economy,27.17,31,6337
139772,SpiceJet,SG-679,Kolkata,Afternoon,one,Morning,Bangalore,Economy,17.75,31,7466
139833,SpiceJet,SG-406,Kolkata,Night,zero,Night,Bangalore,Economy,2.67,32,3863
139859,SpiceJet,SG-387,Kolkata,Night,one,Morning,Bangalore,Economy,12.0,32,3992
139860,SpiceJet,SG-732,Kolkata,Afternoon,one,Morning,Bangalore,Economy,17.75,32,3992
139865,SpiceJet,SG-516,Kolkata,Early_Morning,zero,Morning,Bangalore,Economy,2.83,32,4145
139907,SpiceJet,SG-3839,Kolkata,Evening,one,Night,Bangalore,Economy,27.17,32,6337
139926,SpiceJet,SG-274,Kolkata,Afternoon,one,Evening,Bangalore,Economy,25.58,32,6820
139969,SpiceJet,SG-3281,Kolkata,Afternoon,one,Morning,Bangalore,Economy,20.25,32,9007
139988,SpiceJet,SG-406,Kolkata,Night,zero,Night,Bangalore,Economy,2.67,33,3863
140019,SpiceJet,SG-387,Kolkata,Night,one,Morning,Bangalore,Economy,12.0,33,3992
140022,SpiceJet,SG-516,Kolkata,Early_Morning,zero,Morning,Bangalore,Economy,2.83,33,4145
140068,SpiceJet,SG-3839,Kolkata,Evening,one,Night,Bangalore,Economy,27.17,33,6337
140086,SpiceJet,SG-679,Kolkata,Afternoon,one,Morning,Bangalore,Economy,17.75,33,7466
140136,SpiceJet,SG-406,Kolkata,Night,zero,Night,Bangalore,Economy,2.67,34,3863
140171,SpiceJet,SG-387,Kolkata,Night,one,Morning,Bangalore,Economy,12.0,34,3992
140172,SpiceJet,SG-732,Kolkata,Afternoon,one,Morning,Bangalore,Economy,17.75,34,3992
140175,SpiceJet,SG-516,Kolkata,Early_Morning,zero,Morning,Bangalore,Economy,2.83,34,4145
140206,SpiceJet,SG-3839,Kolkata,Evening,one,Night,Bangalore,Economy,27.17,34,6337
140219,SpiceJet,SG-274,Kolkata,Afternoon,one,Evening,Bangalore,Economy,25.58,34,6820
140270,SpiceJet,SG-3281,Kolkata,Afternoon,one,Morning,Bangalore,Economy,20.25,34,9007
140284,SpiceJet,SG-406,Kolkata,Night,zero,Night,Bangalore,Economy,2.67,35,3863
140306,SpiceJet,SG-387,Kolkata,Night,one,Morning,Bangalore,Economy,12.0,35,3992
140312,SpiceJet,SG-516,Kolkata,Early_Morning,zero,Morning,Bangalore,Economy,2.83,35,4145
140348,SpiceJet,SG-3839,Kolkata,Evening,one,Night,Bangalore,Economy,27.17,35,6337
140411,SpiceJet,SG-679,Kolkata,Afternoon,one,Morning,Bangalore,Economy,17.75,35,8412
140435,SpiceJet,SG-406,Kolkata,Night,zero,Night,Bangalore,Economy,2.67,36,3863
140456,SpiceJet,SG-387,Kolkata,Night,one,Morning,Bangalore,Economy,12.0,36,3992
140457,SpiceJet,SG-732,Kolkata,Afternoon,one,Morning,Bangalore,Economy,17.75,36,3992
140464,SpiceJet,SG-516,Kolkata,Early_Morning,zero,Morning,Bangalore,Economy,2.83,36,4145
140511,SpiceJet,SG-3839,Kolkata,Evening,one,Night,Bangalore,Economy,27.17,36,6337
140565,SpiceJet,SG-3281,Kolkata,Afternoon,one,Morning,Bangalore,Economy,20.25,36,9007
140578,SpiceJet,SG-406,Kolkata,Night,zero,Night,Bangalore,Economy,2.67,37,3863
140597,SpiceJet,SG-387,Kolkata,Night,one,Morning,Bangalore,Economy,12.0,37,3992
140604,SpiceJet,SG-516,Kolkata,Early_Morning,zero,Morning,Bangalore,Economy,2.83,37,4145
140665,SpiceJet,SG-679,Kolkata,Afternoon,one,Morning,Bangalore,Economy,17.75,37,7466
140701,SpiceJet,SG-3839,Kolkata,Evening,one,Night,Bangalore,Economy,27.17,37,8331
140719,SpiceJet,SG-406,Kolkata,Night,zero,Night,Bangalore,Economy,2.67,38,3863
140734,SpiceJet,SG-387,Kolkata,Night,one,Morning,Bangalore,Economy,12.0,38,3992
140739,SpiceJet,SG-516,Kolkata,Early_Morning,zero,Morning,Bangalore,Economy,2.83,38,4145
140782,SpiceJet,SG-3839,Kolkata,Evening,one,Night,Bangalore,Economy,27.17,38,6337
140805,SpiceJet,SG-679,Kolkata,Afternoon,one,Morning,Bangalore,Economy,17.75,38,7466
140910,SpiceJet,SG-406,Kolkata,Night,zero,Night,Bangalore,Economy,2.67,39,4145
140911,SpiceJet,SG-516,Kolkata,Early_Morning,zero,Morning,Bangalore,Economy,2.83,39,4461
140913,SpiceJet,SG-387,Kolkata,Night,one,Morning,Bangalore,Economy,12.0,39,4477
140918,SpiceJet,SG-732,Kolkata,Afternoon,one,Morning,Bangalore,Economy,17.75,39,4793
140957,SpiceJet,SG-3839,Kolkata,Evening,one,Night,Bangalore,Economy,27.17,39,6337
140963,SpiceJet,SG-274,Kolkata,Afternoon,one,Evening,Bangalore,Economy,25.58,39,6820
141007,SpiceJet,SG-3281,Kolkata,Afternoon,one,Morning,Bangalore,Economy,20.25,39,9007
141061,SpiceJet,SG-406,Kolkata,Night,zero,Night,Bangalore,Economy,2.67,40,4145
141063,SpiceJet,SG-516,Kolkata,Early_Morning,zero,Morning,Bangalore,Economy,2.83,40,4461
141064,SpiceJet,SG-387,Kolkata,Night,one,Morning,Bangalore,Economy,12.0,40,4477
141097,SpiceJet,SG-3839,Kolkata,Evening,one,Night,Bangalore,Economy,27.17,40,6337
141127,SpiceJet,SG-679,Kolkata,Afternoon,one,Morning,Bangalore,Economy,17.75,40,7466
141207,SpiceJet,SG-406,Kolkata,Night,zero,Night,Bangalore,Economy,2.67,41,4145
141211,SpiceJet,SG-516,Kolkata,Early_Morning,zero,Morning,Bangalore,Economy,2.83,41,4461
141212,SpiceJet,SG-387,Kolkata,Night,one,Morning,Bangalore,Economy,12.0,41,4477
141215,SpiceJet,SG-732,Kolkata,Afternoon,one,Morning,Bangalore,Economy,17.75,41,4793
141246,SpiceJet,SG-3839,Kolkata,Evening,one,Night,Bangalore,Economy,27.17,41,6337
141261,SpiceJet,SG-274,Kolkata,Afternoon,one,Evening,Bangalore,Economy,25.58,41,6820
141311,SpiceJet,SG-3281,Kolkata,Afternoon,one,Morning,Bangalore,Economy,20.25,41,9007
141363,SpiceJet,SG-406,Kolkata,Night,zero,Night,Bangalore,Economy,2.67,42,4145
141366,SpiceJet,SG-516,Kolkata,Early_Morning,zero,Morning,Bangalore,Economy,2.83,42,4461
141367,SpiceJet,SG-387,Kolkata,Night,one,Morning,Bangalore,Economy,12.0,42,4477
141399,SpiceJet,SG-3839,Kolkata,Evening,one,Night,Bangalore,Economy,27.17,42,6337
141431,SpiceJet,SG-679,Kolkata,Afternoon,one,Morning,Bangalore,Economy,17.75,42,7466
141483,SpiceJet,SG-406,Kolkata,Night,zero,Night,Bangalore,Economy,2.67,43,3863
141521,SpiceJet,SG-516,Kolkata,Early_Morning,zero,Morning,Bangalore,Economy,2.83,43,4145
141524,SpiceJet,SG-387,Kolkata,Night,one,Morning,Bangalore,Economy,12.0,43,4477
141525,SpiceJet,SG-732,Kolkata,Afternoon,one,Morning,Bangalore,Economy,17.75,43,4477
141566,SpiceJet,SG-3839,Kolkata,Evening,one,Night,Bangalore,Economy,27.17,43,6337
141611,SpiceJet,SG-3281,Kolkata,Afternoon,one,Morning,Bangalore,Economy,20.25,43,9007
141626,SpiceJet,SG-406,Kolkata,Night,zero,Night,Bangalore,Economy,2.67,44,3863
141658,SpiceJet,SG-516,Kolkata,Early_Morning,zero,Morning,Bangalore,Economy,2.83,44,4145
141688,SpiceJet,SG-3839,Kolkata,Evening,one,Afternoon,Bangalore,Economy,19.17,44,6337
141718,SpiceJet,SG-679,Kolkata,Afternoon,one,Morning,Bangalore,Economy,18.25,44,7466
141777,SpiceJet,SG-406,Kolkata,Night,zero,Late_Night,Bangalore,Economy,2.83,45,3863
141810,SpiceJet,SG-516,Kolkata,Early_Morning,zero,Morning,Bangalore,Economy,2.42,45,4145
141930,SpiceJet,SG-406,Kolkata,Night,zero,Late_Night,Bangalore,Economy,2.83,46,3863
141969,SpiceJet,SG-516,Kolkata,Early_Morning,zero,Morning,Bangalore,Economy,2.42,46,4145
142076,SpiceJet,SG-406,Kolkata,Night,zero,Late_Night,Bangalore,Economy,2.83,47,3863
142116,SpiceJet,SG-516,Kolkata,Early_Morning,zero,Morning,Bangalore,Economy,2.42,47,4145
142224,SpiceJet,SG-406,Kolkata,Night,zero,Late_Night,Bangalore,Economy,2.83,48,3863
142261,SpiceJet,SG-516,Kolkata,Early_Morning,zero,Morning,Bangalore,Economy,2.42,48,4145
142369,SpiceJet,SG-406,Kolkata,Night,zero,Late_Night,Bangalore,Economy,2.83,49,3863
142406,SpiceJet,SG-516,Kolkata,Early_Morning,zero,Morning,Bangalore,Economy,2.42,49,4145
142545,SpiceJet,SG-3281,Kolkata,Afternoon,one,Night,Hyderabad,Economy,5.92,2,6804
142580,SpiceJet,SG-3839,Kolkata,Evening,one,Afternoon,Hyderabad,Economy,18.5,2,13946
142629,SpiceJet,SG-3281,Kolkata,Afternoon,one,Night,Hyderabad,Economy,5.92,3,6804
142684,SpiceJet,SG-3832,Kolkata,Morning,one,Afternoon,Hyderabad,Economy,3.67,3,16254
142713,SpiceJet,SG-3281,Kolkata,Afternoon,one,Night,Hyderabad,Economy,5.92,4,6804
142745,SpiceJet,SG-3835,Kolkata,Night,one,Afternoon,Hyderabad,Economy,19.5,4,11529
142763,SpiceJet,SG-3832,Kolkata,Morning,one,Afternoon,Hyderabad,Economy,3.67,4,12158
142810,SpiceJet,SG-3835,Kolkata,Night,one,Afternoon,Hyderabad,Economy,19.5,5,6488
142811,SpiceJet,SG-3281,Kolkata,Afternoon,one,Night,Hyderabad,Economy,5.92,5,6804
142819,SpiceJet,SG-3832,Kolkata,Morning,one,Afternoon,Hyderabad,Economy,3.67,5,9638
142907,SpiceJet,SG-3832,Kolkata,Morning,one,Afternoon,Hyderabad,Economy,3.67,6,6488
142911,SpiceJet,SG-3839,Kolkata,Evening,one,Afternoon,Hyderabad,Economy,18.5,6,6488
142912,SpiceJet,SG-3835,Kolkata,Night,one,Afternoon,Hyderabad,Economy,19.5,6,6488
142913,SpiceJet,SG-3281,Kolkata,Afternoon,one,Night,Hyderabad,Economy,5.92,6,6804
143016,SpiceJet,SG-3832,Kolkata,Morning,one,Afternoon,Hyderabad,Economy,3.67,7,6488
143020,SpiceJet,SG-3835,Kolkata,Night,one,Afternoon,Hyderabad,Economy,19.5,7,6488
143021,SpiceJet,SG-3281,Kolkata,Afternoon,one,Night,Hyderabad,Economy,5.92,7,6804
143124,SpiceJet,SG-3832,Kolkata,Morning,one,Afternoon,Hyderabad,Economy,3.67,8,6488
143128,SpiceJet,SG-3835,Kolkata,Night,one,Afternoon,Hyderabad,Economy,19.5,8,6488
143130,SpiceJet,SG-3281,Kolkata,Afternoon,one,Night,Hyderabad,Economy,5.92,8,6594
143231,SpiceJet,SG-3832,Kolkata,Morning,one,Afternoon,Hyderabad,Economy,3.67,9,6488
143235,SpiceJet,SG-3839,Kolkata,Evening,one,Afternoon,Hyderabad,Economy,18.5,9,6488
143236,SpiceJet,SG-3835,Kolkata,Night,one,Afternoon,Hyderabad,Economy,19.5,9,6488
143238,SpiceJet,SG-3281,Kolkata,Afternoon,one,Night,Hyderabad,Economy,5.92,9,6594
143336,SpiceJet,SG-3832,Kolkata,Morning,one,Afternoon,Hyderabad,Economy,3.67,10,6488
143338,SpiceJet,SG-3835,Kolkata,Night,one,Afternoon,Hyderabad,Economy,19.5,10,6488
143340,SpiceJet,SG-3281,Kolkata,Afternoon,one,Night,Hyderabad,Economy,5.92,10,6594
143449,SpiceJet,SG-3832,Kolkata,Morning,one,Afternoon,Hyderabad,Economy,3.67,11,6488
143456,SpiceJet,SG-3835,Kolkata,Night,one,Afternoon,Hyderabad,Economy,19.5,11,6488
143457,SpiceJet,SG-3281,Kolkata,Afternoon,one,Night,Hyderabad,Economy,5.92,11,6594
143571,SpiceJet,SG-3832,Kolkata,Morning,one,Afternoon,Hyderabad,Economy,3.67,12,6488
143579,SpiceJet,SG-3835,Kolkata,Night,one,Afternoon,Hyderabad,Economy,19.5,12,6488
143580,SpiceJet,SG-3281,Kolkata,Afternoon,one,Night,Hyderabad,Economy,5.92,12,6594
143675,SpiceJet,SG-3832,Kolkata,Morning,one,Afternoon,Hyderabad,Economy,3.67,13,6488
143682,SpiceJet,SG-3839,Kolkata,Evening,one,Afternoon,Hyderabad,Economy,18.5,13,6488
143683,SpiceJet,SG-3835,Kolkata,Night,one,Afternoon,Hyderabad,Economy,19.5,13,6488
143684,SpiceJet,SG-3281,Kolkata,Afternoon,one,Night,Hyderabad,Economy,5.92,13,6594
143794,SpiceJet,SG-3832,Kolkata,Morning,one,Afternoon,Hyderabad,Economy,3.67,14,6488
143802,SpiceJet,SG-3835,Kolkata,Night,one,Afternoon,Hyderabad,Economy,19.5,14,6488
143803,SpiceJet,SG-3281,Kolkata,Afternoon,one,Night,Hyderabad,Economy,5.92,14,6594
143906,SpiceJet,SG-3832,Kolkata,Morning,one,Afternoon,Hyderabad,Economy,3.67,15,6488
143907,SpiceJet,SG-3281,Kolkata,Afternoon,one,Night,Hyderabad,Economy,5.92,15,6488
143914,SpiceJet,SG-3835,Kolkata,Night,one,Afternoon,Hyderabad,Economy,19.5,15,6488
144054,SpiceJet,SG-3832,Kolkata,Morning,one,Afternoon,Hyderabad,Economy,3.67,16,6488
144093,SpiceJet,SG-3835,Kolkata,Night,one,Afternoon,Hyderabad,Economy,19.5,16,7126
144101,SpiceJet,SG-3839,Kolkata,Evening,one,Afternoon,Hyderabad,Economy,18.5,16,7739
